timestamp,close,adx,bbw,atr,atr_avg20,atr_ratio_20,bbw_history_pct,bbw_ratio_to_history_mean,raw_detect,current_regime,pending_regime,confirm_count,trend_direction,transition_event,reason_label
2025-03-15 00:00:00+00:00,84491.99,14.855462616873998,0.05906427574628637,1534.3815957689742,1854.3387912026847,0.8274548335225231,12.195121951219512,0.6399913407459793,RANGING,RANGING,RANGING,3,LONG,TRENDING->RANGING (3),ranging_candidate
2025-03-15 04:00:00+00:00,83827.31,18.249091143708473,0.060061082052807815,1478.049898942782,1827.5979227833886,0.8087390998408155,14.634146341463413,0.6547983873888932,RANGING,RANGING,RANGING,4,LONG,,ranging_candidate
2025-03-15 08:00:00+00:00,84103.74,21.150969416334146,0.06087823721939024,1406.98848587948,1790.1307583450991,0.7859696725060363,17.073170731707318,0.6681565198887444,,RANGING,RANGING,4,LONG,,ambiguous_keep_previous
2025-03-15 12:00:00+00:00,84346.02,16.07953722039223,0.06233861394736057,1335.5337382670818,1752.8642328240144,0.7619151062917306,19.51219512195122,0.6890417141380254,RANGING,RANGING,RANGING,5,LONG,,ranging_candidate
2025-03-15 16:00:00+00:00,84299.98,14.669579588548867,0.06374851524036973,1264.5566113456211,1716.332452175552,0.7367783611751451,21.951219512195124,0.7099898415042535,RANGING,RANGING,RANGING,6,LONG,,ranging_candidate
2025-03-15 20:00:00+00:00,84338.44,14.727787204632275,0.06300501404914013,1187.0793720661181,1674.983973640737,0.7087108836545392,21.951219512195124,0.7075925623666443,RANGING,RANGING,RANGING,7,LONG,,ranging_candidate
2025-03-16 00:00:00+00:00,84332.34,20.110803552323326,0.06391600963808952,1147.3879219251803,1630.5128822832953,0.7036975508702703,26.82926829268293,0.7235577714822873,,RANGING,RANGING,7,LONG,,ambiguous_keep_previous
2025-03-16 04:00:00+00:00,84273.96,19.338119348564696,0.064631278484744,1094.9957073013657,1588.404050251979,0.6893684935691641,29.268292682926827,0.7366983297648063,,RANGING,RANGING,7,LONG,,ambiguous_keep_previous
2025-03-16 08:00:00+00:00,82410.02,19.23521530646252,0.06535344054821643,1163.4337963274045,1554.9146124835431,0.7482300230423219,31.70731707317073,0.7505698896197918,,RANGING,RANGING,7,SHORT,,ambiguous_keep_previous
2025-03-16 12:00:00+00:00,83320.83,17.30783556369467,0.06533341504489906,1159.2765497926462,1519.4356998084709,0.7629651915765677,31.70731707317073,0.7562702005950311,,RANGING,RANGING,7,SHORT,,ambiguous_keep_previous
2025-03-16 16:00:00+00:00,83098.47,21.152333793543484,0.0652717957949573,1264.849900240066,1487.9221239258873,0.8500780248517009,31.70731707317073,0.7637058804204806,,RANGING,RANGING,7,SHORT,,ambiguous_keep_previous
2025-03-16 20:00:00+00:00,82574.53,14.447506259211497,0.06074364445954929,1280.2830059182506,1456.1850766988148,0.8792034930207252,17.073170731707318,0.7207503690427777,RANGING,RANGING,RANGING,8,SHORT,,ranging_candidate
2025-03-17 00:00:00+00:00,83675.65,12.875675136540938,0.04912112666716113,1265.8772390410973,1407.6112599016446,0.8993088327025383,0.0,0.5928423920213769,RANGING,RANGING,RANGING,9,LONG,,ranging_candidate
2025-03-17 04:00:00+00:00,83567.87,12.16027061038486,0.04078191741326769,1259.2330399503055,1380.9427359314143,0.9118647770003161,0.0,0.5022068677102653,RANGING,RANGING,RANGING,10,LONG,,ranging_candidate
2025-03-17 08:00:00+00:00,83514.73,15.342566169879657,0.035625573200616954,1205.1089339028238,1352.9725346513924,0.8907120455429887,0.0,0.4498172675573806,RANGING,RANGING,RANGING,11,LONG,,ranging_candidate
2025-03-17 12:00:00+00:00,83531.06,14.70888004613983,0.031065683404374544,1228.2741880835943,1324.9365040353618,0.9270438125469689,0.0,0.4040378184877855,RANGING,RANGING,RANGING,12,SHORT,,ranging_candidate
2025-03-17 16:00:00+00:00,84482.55,13.927105383509849,0.03116603560825697,1258.9361136340804,1302.9670260935845,0.9662071935991251,2.4390243902439024,0.41893819383788455,RANGING,RANGING,RANGING,13,LONG,,ranging_candidate
2025-03-17 20:00:00+00:00,84010.03,13.310700624280367,0.02973853710054816,1217.8901599657283,1273.7053015206297,0.9561789202822146,0.0,0.4140840370724645,RANGING,RANGING,RANGING,14,LONG,,ranging_candidate
2025-03-18 00:00:00+00:00,83147.6,11.500300231757809,0.02948360964795366,1205.3788984859957,1252.1971703484942,0.9626111023318566,0.0,0.42579242945191426,RANGING,RANGING,RANGING,15,SHORT,,ranging_candidate
2025-03-18 04:00:00+00:00,83163.81,11.398496355598988,0.03006823505819417,1192.8781359036936,1235.6741572247524,0.9653662568964168,4.878048780487805,0.45056802817836644,RANGING,RANGING,RANGING,16,SHORT,,ranging_candidate
2025-03-18 08:00:00+00:00,82581.1,12.60596513006888,0.03116333815859312,1175.7967436547008,1223.351277009308,0.961127654625201,9.75609756097561,0.48446835330246163,RANGING,RANGING,RANGING,17,SHORT,,ranging_candidate
2025-03-18 12:00:00+00:00,81610.21,13.71548604759464,0.03783997720247993,1216.842488289245,1216.2290817634548,1.0005043511415637,17.073170731707318,0.6084530148017623,RANGING,RANGING,RANGING,18,SHORT,,ranging_candidate
2025-03-18 16:00:00+00:00,82317.21,14.928457892192803,0.03935806230600154,1219.8646775692869,1212.769336471368,1.0058505281132546,19.51219512195122,0.6531138957030979,RANGING,RANGING,RANGING,19,SHORT,,ranging_candidate
2025-03-18 20:00:00+00:00,82715.03,15.106136522062235,0.03868005445997771,1200.783198830541,1212.328812526123,0.9904764997942064,19.51219512195122,0.6611986747200296,RANGING,RANGING,RANGING,20,SHORT,,ranging_candidate
2025-03-19 00:00:00+00:00,83037.17,16.08163474238554,0.037289738231243284,1167.7046677494145,1214.3671838092555,0.9615746236542156,17.073170731707318,0.6550760000871959,RANGING,RANGING,RANGING,21,SHORT,,ranging_candidate
2025-03-19 04:00:00+00:00,83190.0,19.49066339668898,0.03536451129346935,1125.2019756392438,1218.65617439112,0.9233137280918722,14.634146341463413,0.6367179038806369,RANGING,RANGING,RANGING,22,SHORT,,ranging_candidate
2025-03-19 08:00:00+00:00,83881.4,13.130042986766686,0.0339653358771342,1112.5475010154073,1219.3880837692798,0.912381805123423,14.634146341463413,0.6240941382118187,RANGING,RANGING,RANGING,23,SHORT,,ranging_candidate
2025-03-19 12:00:00+00:00,84733.05,19.136904487326873,0.03600905129204871,1133.1866523573074,1220.4941078461475,0.9284654838334985,21.951219512195124,0.6725026186886142,RANGING,RANGING,RANGING,24,LONG,,ranging_candidate
2025-03-19 16:00:00+00:00,85433.38,13.267000889158256,0.04176840945916763,1230.2328270398023,1226.7818787418878,1.0028130088630374,36.58536585365854,0.7916033888123619,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-19 20:00:00+00:00,86845.94,14.922869270747107,0.05578042955956298,1272.1408746590641,1226.4821860023703,1.037227355747836,46.34146341463415,1.0670976925051605,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-20 00:00:00+00:00,85891.02,20.315084267523584,0.06070266454744721,1314.690890032453,1226.3643798119276,1.0720230558507178,60.97560975609756,1.1698179237045698,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-20 04:00:00+00:00,85816.39,21.94358681601077,0.0632147358782306,1260.8729642537091,1230.3616884796036,1.0247986230876625,73.17073170731707,1.226339860968371,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-20 08:00:00+00:00,85502.17,20.702160328771843,0.06547406414315553,1281.398436490554,1226.3198850245653,1.0449136902521037,90.2439024390244,1.2775894386058195,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-20 12:00:00+00:00,84691.76,20.339110022283098,0.06574340004994947,1330.0399915669032,1219.0154605632613,1.0910772132064195,92.6829268292683,1.2898518886724468,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-20 16:00:00+00:00,84174.79,20.039577056949945,0.06550583413696878,1322.8141992230817,1221.5883155201823,1.0828641551468958,92.6829268292683,1.2911270895776503,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-20 20:00:00+00:00,84223.39,22.54905756327856,0.06525441667067754,1274.7649449613666,1225.715980693901,1.0400165821772986,82.92682926829268,1.2881304859124307,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-21 00:00:00+00:00,84451.96,24.545478461160705,0.06523350403689498,1225.7279628834006,1217.7219475366776,1.006574584093617,80.48780487804879,1.2826409798947591,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-21 04:00:00+00:00,83937.98,17.686636608837258,0.06524880875453025,1216.9189183710223,1219.989912235857,0.9974827710999622,80.48780487804879,1.2738351111226647,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-21 08:00:00+00:00,84046.52,22.4856343545211,0.0644005286139789,1169.80725776133,1217.7987548866722,0.9605916027317598,73.17073170731707,1.2502531648254875,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-21 12:00:00+00:00,83565.48,15.857463958835666,0.06382037491313697,1168.4167038568858,1210.7878197659752,0.9650053335378951,68.29268292682927,1.2346911478644245,,RANGING,RANGING,24,SHORT,,ambiguous_keep_previous
2025-03-21 16:00:00+00:00,83956.36,16.357244478568855,0.06142501598223289,1157.443068946328,1204.794978850905,0.9606971221362992,56.09756097560976,1.185343246490291,,RANGING,RANGING,24,SHORT,,ambiguous_keep_previous
2025-03-21 20:00:00+00:00,84088.79,13.936789911830164,0.0541490398056508,1129.0956048324883,1204.7340156889243,0.9372156759322661,41.46341463414634,1.0473588149205826,,RANGING,RANGING,24,SHORT,,ambiguous_keep_previous
2025-03-22 00:00:00+00:00,84256.74,15.601538292780216,0.049268702530303896,1068.9539749115017,1197.5841770312093,0.8925919325031668,41.46341463414634,0.957839355502483,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-22 04:00:00+00:00,84274.72,19.2382067437062,0.04546989319013969,1008.4260547960489,1189.953523040289,0.8474499510027553,39.02439024390244,0.8904923479349683,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-22 08:00:00+00:00,84239.25,11.923897568590098,0.04256844074248063,964.7152889147878,1182.4406991545623,0.8158677975179248,39.02439024390244,0.8416174803415445,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-22 12:00:00+00:00,84109.09,14.316469059475503,0.04010286273455054,911.0814056001647,1162.9432767622693,0.7834272090524406,34.146341463414636,0.8020155848210857,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-22 16:00:00+00:00,84171.59,12.263107301914985,0.039593419623195826,860.4866928576297,1151.5160502749125,0.7472641763457812,34.146341463414636,0.8009741335629528,,RANGING,RANGING,24,LONG,,ambiguous_keep_previous
2025-03-22 20:00:00+00:00,83840.59,10.26735225304955,0.04043174306707214,839.1493443162393,1139.1983493215853,0.7366139046953228,39.02439024390244,0.8275222907805263,,RANGING,RANGING,24,SHORT,,ambiguous_keep_previous
2025-03-23 00:00:00+00:00,84224.39,10.145664320353937,0.039450350089650435,811.0676836204573,1121.0071747704408,0.723516942508907,34.146341463414636,0.81771488884117,,RANGING,RANGING,24,SHORT,,ambiguous_keep_previous
2025-03-23 04:00:00+00:00,84279.82,14.340375768245769,0.029773117159166577,769.3066311341389,1098.9034877609502,0.7000675124815783,4.878048780487805,0.6284322283195402,RANGING,RANGING,RANGING,25,SHORT,,ranging_candidate
2025-03-23 08:00:00+00:00,84679.99,11.951606284457013,0.02492692142871225,769.1873452853711,1073.1674359057656,0.7167449547480614,0.0,0.5373189933153767,RANGING,RANGING,RANGING,26,LONG,,ranging_candidate
2025-03-23 12:00:00+00:00,85189.41,13.437026742351483,0.0210873012161722,759.308266415561,1041.8440396542942,0.728811835087635,0.0,0.46536342346788245,RANGING,RANGING,RANGING,27,LONG,,ranging_candidate
2025-03-23 16:00:00+00:00,85011.19,16.34677651902981,0.01820858972220351,747.5301219867711,1015.4014265819751,0.7361917192721431,0.0,0.41125024727067344,RANGING,RANGING,RANGING,28,LONG,,ranging_candidate
2025-03-23 20:00:00+00:00,86082.5,14.392057607505514,0.026214213131061304,782.1527380051921,987.8373749776626,0.7917828964741068,7.317073170731707,0.5996278060860492,RANGING,RANGING,RANGING,29,LONG,,ranging_candidate
2025-03-24 00:00:00+00:00,86532.07,19.315891772188312,0.03487682693506359,807.3059223098235,961.0159680820256,0.8400546391763155,29.268292682926827,0.8004146761045756,,RANGING,RANGING,29,LONG,,ambiguous_keep_previous
2025-03-24 04:00:00+00:00,86874.52,28.650602388458406,0.04303396558753237,804.5367369328212,939.5384942908838,0.8563105629216873,60.97560975609756,0.9835404262817117,TRENDING,RANGING,TRENDING,1,LONG,,adx_trending
2025-03-24 08:00:00+00:00,87689.52,19.288974139587587,0.05391637835990872,824.587047929741,919.5375119465538,0.8967410651732807,65.85365853658537,1.2167588519433514,,RANGING,TRENDING,1,LONG,,ambiguous_keep_previous
2025-03-24 12:00:00+00:00,88350.01,23.128122969249134,0.06488755318880712,883.1580422044892,896.7547883817336,0.9848378326456657,82.92682926829268,1.4376661688693422,,RANGING,TRENDING,1,LONG,,ambiguous_keep_previous
2025-03-24 16:00:00+00:00,88222.0,25.15936798012165,0.07220780052397871,880.080655883593,883.6901312064931,0.995915451360793,97.5609756097561,1.5639622150126673,TRENDING,RANGING,TRENDING,2,LONG,,adx_trending
2025-03-24 20:00:00+00:00,87498.16,26.57417764316636,0.07361107688768653,922.6087840251616,873.433426611474,1.056301208444089,97.5609756097561,1.5580361257350648,TRENDING,TRENDING,TRENDING,3,LONG,RANGING->TRENDING (3),adx_trending
2025-03-25 00:00:00+00:00,86520.88,26.412110468895875,0.07267614567065786,955.8347412606779,865.7360648214255,1.1040717605519148,95.1219512195122,1.5051407254880578,TRENDING,TRENDING,TRENDING,4,LONG,,adx_trending
2025-03-25 04:00:00+00:00,86436.82,27.211721516353936,0.07144295645582974,926.5605410410357,857.7743523530901,1.0801914728497626,90.2439024390244,1.4500968834549772,TRENDING,TRENDING,TRENDING,5,LONG,,adx_trending
2025-03-25 08:00:00+00:00,87370.43,26.526964807126618,0.0718686826646648,940.1575781463731,854.0745764332721,1.1007909661385717,90.2439024390244,1.4345710466608934,TRENDING,TRENDING,TRENDING,6,LONG,,adx_trending
